관중통계(전체현황),,,,,,,,,,,,
"선택항목 : 단체 : K LEAGUE,KBO  리그 : K LEAGUE 1  시즌 : 2017,2018,2019,2020,2021  시즌구분  : RL  팀 : FC 서울,전북 현대,대구 FC,울산 현대,수원 삼성,두산,LG,롯데, SSG,NC  구단구분 : HOME     요일 : 전체   undefined :  undefined :",,,,,,,,,,,,
단체,리그,시즌,연도,월,일,요일,홈팀,원정팀,경기장,날씨,평균기온,관중수
KBO,정규리그,2018 시즌,2018,06,08,금,롯데,KIA,부산 사직 야구장,구름조금,27.8℃,13245
KBO,정규리그,2018 시즌,2018,06,08,금,두산,NC,서울 잠실 야구장,구름조금,27℃,11531
KBO,정규리그,2018 시즌,2018,06,07,목,NC,롯데,마산,맑음,34.7℃,7573
KBO,정규리그,2018 시즌,2018,06,07,목,LG,한화,서울 잠실 야구장,구름조금,29.4℃,20245
KBO,정규리그,2018 시즌,2018,06,06,수,LG,한화,서울 잠실 야구장,맑음,27.9℃,23593
KBO,정규리그,2018 시즌,2018,06,06,수,NC,롯데,마산,맑음,32.5℃,8867
KBO,정규리그,2018 시즌,2018,06,05,화,NC,롯데,마산,비,25.7℃,8536
KBO,정규리그,2018 시즌,2018,06,05,화,LG,한화,서울 잠실 야구장,맑음,29.2℃,23934
KBO,정규리그,2018 시즌,2018,06,03,일,LG,넥센,서울 잠실 야구장,구름조금,30.8℃,15687
KBO,정규리그,2018 시즌,2018,06,03,일,롯데,한화,부산 사직 야구장,구름조금,25.1℃,14408
KBO,정규리그,2018 시즌,2018,06,03,일,NC,삼성,마산,맑음,33.1℃,6155
KBO,정규리그,2018 시즌,2018,06,02,토,NC,삼성,마산,맑음,34.5℃,8037
KBO,정규리그,2018 시즌,2018,06,02,토,LG,넥센,서울 잠실 야구장,맑음,30.1℃,20227
KBO,정규리그,2018 시즌,2018,06,02,토,롯데,한화,부산 사직 야구장,맑음,28.2℃,25000
KBO,정규리그,2018 시즌,2018,06,01,금,NC,삼성,마산,맑음,33℃,5763
KBO,정규리그,2018 시즌,2018,06,01,금,LG,넥센,서울 잠실 야구장,맑음,30.2℃,12385
KBO,정규리그,2018 시즌,2018,06,01,금,롯데,한화,부산 사직 야구장,맑음,25.4℃,13641
KBO,정규리그,2018 시즌,2018,05,31,목,롯데,LG,부산 사직 야구장,구름많음,24℃,10389
KBO,정규리그,2018 시즌,2018,05,31,목,두산,SK,서울 잠실 야구장,맑음,27.6℃,12412
KBO,정규리그,2018 시즌,2018,05,30,수,두산,SK,서울 잠실 야구장,구름조금,24.7℃,12382
KBO,정규리그,2018 시즌,2018,05,30,수,롯데,LG,부산 사직 야구장,비,26℃,15309
KBO,정규리그,2018 시즌,2018,05,29,화,롯데,LG,부산 사직 야구장,흐림,26.1℃,14775
KBO,정규리그,2018 시즌,2018,05,27,일,NC,KIA,마산,맑음,28.9℃,8019
KBO,정규리그,2018 시즌,2018,05,27,일,두산,삼성,서울 잠실 야구장,구름많음,24.7℃,21171
KBO,정규리그,2018 시즌,2018,05,26,토,두산,삼성,서울 잠실 야구장,맑음,29.6℃,25000
KBO,정규리그,2018 시즌,2018,05,26,토,NC,KIA,마산,맑음,30.8℃,10088
KBO,정규리그,2018 시즌,2018,05,25,금,NC,KIA,마산,맑음,27.9℃,8065
KBO,정규리그,2018 시즌,2018,05,25,금,두산,삼성,서울 잠실 야구장,구름조금,26.2℃,15168
KBO,정규리그,2018 시즌,2018,05,24,목,LG,NC,서울 잠실 야구장,맑음,23.7℃,11075
KBO,정규리그,2018 시즌,2018,05,23,수,LG,NC,서울 잠실 야구장,비,23.3℃,9279
KBO,정규리그,2018 시즌,2018,05,22,화,LG,NC,서울 잠실 야구장,비,23.2℃,18543
KLEAGUE,K LEAGUE 1,2018 시즌,2018,05,20,일,FC 서울,전북 현대,서울월드컵경기장,구름조금,22.6℃,21551
KBO,정규리그,2018 시즌,2018,05,20,일,LG,한화,서울 잠실 야구장,구름조금,22.6℃,25000
KBO,정규리그,2018 시즌,2018,05,20,일,롯데,두산,부산 사직 야구장,구름많음,19.6℃,25000
KBO,정규리그,2018 시즌,2018,05,19,토,롯데,두산,부산 사직 야구장,구름많음,18.8℃,25000
KBO,정규리그,2018 시즌,2018,05,19,토,LG,한화,서울 잠실 야구장,맑음,24.7℃,25000
KBO,정규리그,2018 시즌,2018,05,18,금,롯데,두산,부산 사직 야구장,비,20.9℃,11287
KBO,정규리그,2018 시즌,2018,05,18,금,LG,한화,서울 잠실 야구장,비,19.3℃,21431
KBO,정규리그,2018 시즌,2018,05,17,목,NC,롯데,마산,비,29.2℃,7035
KBO,정규리그,2018 시즌,2018,05,16,수,두산,SK,서울 잠실 야구장,비,24.4℃,7119
KBO,정규리그,2018 시즌,2018,05,15,화,NC,롯데,마산,맑음,32.2℃,10012
KBO,정규리그,2018 시즌,2018,05,15,화,두산,SK,서울 잠실 야구장,흐림,29.3℃,13222
KLEAGUE,K LEAGUE 1,2018 시즌,2018,05,13,일,수원 삼성,대구 FC,수원월드컵경기장,비,19.3℃,5322
KLEAGUE,K LEAGUE 1,2018 시즌,2018,05,13,일,울산 현대,경남 FC,울산문수축구경기장,비,26.4℃,9992
KBO,정규리그,2018 시즌,2018,05,13,일,두산,넥센,서울 잠실 야구장,비,20℃,17813
KBO,정규리그,2018 시즌,2018,05,13,일,롯데,KT,부산 사직 야구장,비,23.3℃,18650
KLEAGUE,K LEAGUE 1,2018 시즌,2018,05,12,토,전북 현대,포항 스틸러스,전주월드컵경기장,비,19.4℃,7910
KBO,정규리그,2018 시즌,2018,05,11,금,롯데,KT,부산 사직 야구장,구름조금,21.3℃,17026
KBO,정규리그,2018 시즌,2018,05,11,금,두산,넥센,서울 잠실 야구장,흐림,21.3℃,14269
KBO,정규리그,2018 시즌,2018,05,10,목,NC,SK,마산,맑음,25.4℃,7718
KBO,정규리그,2018 시즌,2018,05,10,목,LG,롯데,서울 잠실 야구장,구름조금,21.4℃,19697
KBO,정규리그,2018 시즌,2018,05,09,수,NC,SK,마산,맑음,19.9℃,4484
KBO,정규리그,2018 시즌,2018,05,09,수,LG,롯데,서울 잠실 야구장,맑음,21.8℃,18561
KBO,정규리그,2018 시즌,2018,05,08,화,LG,롯데,서울 잠실 야구장,구름조금,22.9℃,13448
KBO,정규리그,2018 시즌,2018,05,08,화,NC,SK,마산,맑음,18.5℃,4068
KBO,정규리그,2018 시즌,2018,05,06,일,LG,두산,서울 잠실 야구장,비,20.7℃,21014
KLEAGUE,K LEAGUE 1,2018 시즌,2018,05,05,토,대구 FC,경남 FC,대구 스타디움,구름조금,27.9℃,1491
KLEAGUE,K LEAGUE 1,2018 시즌,2018,05,05,토,울산 현대,포항 스틸러스,울산문수축구경기장,구름조금,26.7℃,12071
KLEAGUE,K LEAGUE 1,2018 시즌,2018,05,05,토,FC 서울,수원 삼성,서울월드컵경기장,구름많음,24.6℃,30202
KBO,정규리그,2018 시즌,2018,05,05,토,LG,두산,서울 잠실 야구장,구름많음,24.6℃,25000
KBO,정규리그,2018 시즌,2018,05,04,금,LG,두산,서울 잠실 야구장,맑음,20℃,23098
KBO,정규리그,2018 시즌,2018,05,03,목,두산,KT,서울 잠실 야구장,비,14.7℃,10196
KBO,정규리그,2018 시즌,2018,05,03,목,롯데,KIA,부산 사직 야구장,맑음,19.7℃,12267
KBO,정규리그,2018 시즌,2018,05,03,목,NC,넥센,마산,맑음,19.4℃,4334
KLEAGUE,K LEAGUE 1,2018 시즌,2018,05,02,수,수원 삼성,울산 현대,수원월드컵경기장,비,20.6℃,2940
KLEAGUE,K LEAGUE 1,2018 시즌,2018,05,02,수,전북 현대,대구 FC,전주월드컵경기장,비,22.2℃,5005
KBO,정규리그,2018 시즌,2018,05,02,수,롯데,KIA,부산 사직 야구장,비,17.5℃,7513
KBO,정규리그,2018 시즌,2018,05,02,수,NC,넥센,마산,비,20.1℃,3098
KBO,정규리그,2018 시즌,2018,05,01,화,롯데,KIA,부산 사직 야구장,흐림,22.6℃,12758
KBO,정규리그,2018 시즌,2018,05,01,화,두산,KT,서울 잠실 야구장,흐림,23.3℃,13421
KBO,정규리그,2018 시즌,2018,05,01,화,NC,넥센,마산,맑음,23.7℃,6524
KLEAGUE,K LEAGUE 1,2018 시즌,2018,04,29,일,전북 현대,수원 삼성,전주월드컵경기장,구름조금,25.2℃,19108
KBO,정규리그,2018 시즌,2018,04,29,일,LG,삼성,서울 잠실 야구장,맑음,22.9℃,21031
KBO,정규리그,2018 시즌,2018,04,29,일,롯데,한화,부산 사직 야구장,구름조금,21.1℃,17684
KBO,정규리그,2018 시즌,2018,04,29,일,NC,두산,마산,맑음,26.7℃,9075
KLEAGUE,K LEAGUE 1,2018 시즌,2018,04,28,토,대구 FC,제주 Utd,대구 스타디움,맑음,27℃,790
KLEAGUE,K LEAGUE 1,2018 시즌,2018,04,28,토,울산 현대,전남 드래곤즈,울산문수축구경기장,맑음,25.9℃,7263
KLEAGUE,K LEAGUE 1,2018 시즌,2018,04,28,토,FC 서울,상주 상무,서울월드컵경기장,맑음,21.7℃,7143
KBO,정규리그,2018 시즌,2018,04,28,토,LG,삼성,서울 잠실 야구장,맑음,21.7℃,23380
KBO,정규리그,2018 시즌,2018,04,28,토,롯데,한화,부산 사직 야구장,맑음,20.7℃,23139
KBO,정규리그,2018 시즌,2018,04,28,토,NC,두산,마산,맑음,28℃,10058
KBO,정규리그,2018 시즌,2018,04,27,금,NC,두산,마산,맑음,25.6℃,8331
KBO,정규리그,2018 시즌,2018,04,27,금,롯데,한화,부산 사직 야구장,구름조금,24.3℃,14873
KBO,정규리그,2018 시즌,2018,04,27,금,LG,삼성,서울 잠실 야구장,맑음,23.3℃,15885
KBO,정규리그,2018 시즌,2018,04,26,목,LG,넥센,서울 잠실 야구장,구름조금,22.1℃,11008
KLEAGUE,K LEAGUE 1,2018 시즌,2018,04,25,수,울산 현대,인천 Utd,울산문수축구경기장,맑음,19.3℃,1059
KLEAGUE,K LEAGUE 1,2018 시즌,2018,04,25,수,수원 삼성,경남 FC,수원월드컵경기장,맑음,24.1℃,3539
KLEAGUE,K LEAGUE 1,2018 시즌,2018,04,25,수,대구 FC,상주 상무,대구 스타디움,맑음,21.8℃,523
KBO,정규리그,2018 시즌,2018,04,25,수,LG,넥센,서울 잠실 야구장,맑음,23.3℃,10744
KBO,정규리그,2018 시즌,2018,04,24,화,LG,넥센,서울 잠실 야구장,비,16.1℃,8531
KBO,정규리그,2018 시즌,2018,04,22,일,두산,KIA,서울 잠실 야구장,비,21℃,22177
KBO,정규리그,2018 시즌,2018,04,22,일,롯데,SK,부산 사직 야구장,흐림,22.4℃,11364
KBO,정규리그,2018 시즌,2018,04,22,일,NC,LG,마산,비,20.4℃,6242
KLEAGUE,K LEAGUE 1,2018 시즌,2018,04,21,토,FC 서울,대구 FC,서울월드컵경기장,구름조금,25.6℃,7221
KBO,정규리그,2018 시즌,2018,04,21,토,NC,LG,마산,맑음,28.7℃,8767
KBO,정규리그,2018 시즌,2018,04,21,토,롯데,SK,부산 사직 야구장,구름조금,23.3℃,17911
KBO,정규리그,2018 시즌,2018,04,21,토,두산,KIA,서울 잠실 야구장,구름조금,25.6℃,25000
KBO,정규리그,2018 시즌,2018,04,20,금,롯데,SK,부산 사직 야구장,맑음,23.9℃,8647
KBO,정규리그,2018 시즌,2018,04,20,금,두산,KIA,서울 잠실 야구장,맑음,26.3℃,23214
KBO,정규리그,2018 시즌,2018,04,20,금,NC,LG,마산,맑음,31.3℃,7357
KBO,정규리그,2018 시즌,2018,04,19,목,두산,한화,서울 잠실 야구장,맑음,20.5℃,16104
KBO,정규리그,2018 시즌,2018,04,19,목,롯데,삼성,부산 사직 야구장,맑음,19.3℃,9379
KBO,정규리그,2018 시즌,2018,04,18,수,두산,한화,서울 잠실 야구장,맑음,19.3℃,16437
KBO,정규리그,2018 시즌,2018,04,18,수,롯데,삼성,부산 사직 야구장,맑음,19.8℃,8428
KBO,정규리그,2018 시즌,2018,04,17,화,두산,한화,서울 잠실 야구장,맑음,20.1℃,16073
KBO,정규리그,2018 시즌,2018,04,17,화,롯데,삼성,부산 사직 야구장,구름조금,17.8℃,9213
KLEAGUE,K LEAGUE 1,2018 시즌,2018,04,15,일,대구 FC,강원 FC,대구 스타디움,구름조금,17.9℃,926
KBO,정규리그,2018 시즌,2018,04,15,일,LG,KT,서울 잠실 야구장,구름조금,14.2℃,15336
KLEAGUE,K LEAGUE 1,2018 시즌,2018,04,14,토,수원 삼성,상주 상무,수원월드컵경기장,비,14.4℃,3004
KLEAGUE,K LEAGUE 1,2018 시즌,2018,04,14,토,울산 현대,FC 서울,울산문수축구경기장,비,12.4℃,1935
KLEAGUE,K LEAGUE 1,2018 시즌,2018,04,14,토,전북 현대,전남 드래곤즈,전주월드컵경기장,비,15℃,6305
KBO,정규리그,2018 시즌,2018,04,14,토,LG,KT,서울 잠실 야구장,비,14.8℃,12862
KBO,정규리그,2018 시즌,2018,04,13,금,LG,KT,서울 잠실 야구장,흐림,19.3℃,10899
KBO,정규리그,2018 시즌,2018,04,12,목,LG,SK,서울 잠실 야구장,맑음,19.6℃,9825
KBO,정규리그,2018 시즌,2018,04,12,목,롯데,넥센,울산문수야구장,구름많음,23.5℃,7252
KBO,정규리그,2018 시즌,2018,04,12,목,NC,KT,마산,맑음,24.2℃,5855
KLEAGUE,K LEAGUE 1,2018 시즌,2018,04,11,수,대구 FC,울산 현대,대구 스타디움,비,24.1℃,477
KLEAGUE,K LEAGUE 1,2018 시즌,2018,04,11,수,FC 서울,포항 스틸러스,서울월드컵경기장,구름조금,17.3℃,4714
KBO,정규리그,2018 시즌,2018,04,11,수,롯데,넥센,울산문수야구장,비,26℃,5991
KBO,정규리그,2018 시즌,2018,04,11,수,NC,KT,마산,비,25℃,5393
KBO,정규리그,2018 시즌,2018,04,11,수,LG,SK,서울 잠실 야구장,구름조금,17.3℃,8940
KBO,정규리그,2018 시즌,2018,04,10,화,NC,KT,마산,맑음,21.5℃,6010
KBO,정규리그,2018 시즌,2018,04,10,화,롯데,넥센,울산문수야구장,구름조금,21.4℃,5902
KBO,정규리그,2018 시즌,2018,04,10,화,LG,SK,서울 잠실 야구장,비,21.9℃,8069
KLEAGUE,K LEAGUE 1,2018 시즌,2018,04,08,일,수원 삼성,FC 서울,수원월드컵경기장,비,10.2℃,13122
KLEAGUE,K LEAGUE 1,2018 시즌,2018,04,08,일,울산 현대,강원 FC,울산문수축구경기장,맑음,13.7℃,5950
KBO,정규리그,2018 시즌,2018,04,08,일,롯데,LG,부산 사직 야구장,맑음,11.9℃,13093
KBO,정규리그,2018 시즌,2018,04,08,일,두산,NC,서울 잠실 야구장,비,7.9℃,13877
KBO,정규리그,2018 시즌,2018,04,07,토,롯데,LG,부산 사직 야구장,구름조금,10.2℃,14498
KBO,정규리그,2018 시즌,2018,04,07,토,두산,NC,서울 잠실 야구장,비,8.6℃,16586
KBO,정규리그,2018 시즌,2018,04,06,금,롯데,LG,부산 사직 야구장,비,16.4℃,8814
KBO,정규리그,2018 시즌,2018,04,05,목,NC,삼성,마산,비,9.3℃,3904
KBO,정규리그,2018 시즌,2018,04,04,수,NC,삼성,마산,비,18.5℃,3192
KBO,정규리그,2018 시즌,2018,04,04,수,두산,LG,서울 잠실 야구장,비,18.2℃,12742
KBO,정규리그,2018 시즌,2018,04,03,화,두산,LG,서울 잠실 야구장,비,21.2℃,13557
KBO,정규리그,2018 시즌,2018,04,03,화,NC,삼성,마산,맑음,26.6℃,5655
KLEAGUE,K LEAGUE 1,2018 시즌,2018,04,01,일,FC 서울,인천 Utd,서울월드컵경기장,흐림,18.5℃,11332
KBO,정규리그,2018 시즌,2018,04,01,일,롯데,NC,부산 사직 야구장,구름조금,19.5℃,19432
KBO,정규리그,2018 시즌,2018,04,01,일,LG,KIA,서울 잠실 야구장,흐림,18.5℃,23815
KLEAGUE,K LEAGUE 1,2018 시즌,2018,03,31,토,대구 FC,전남 드래곤즈,대구 스타디움,맑음,24℃,1650
KLEAGUE,K LEAGUE 1,2018 시즌,2018,03,31,토,전북 현대,상주 상무,전주월드컵경기장,맑음,22.9℃,9492
KBO,정규리그,2018 시즌,2018,03,31,토,롯데,NC,부산 사직 야구장,맑음,18.3℃,25000
KBO,정규리그,2018 시즌,2018,03,31,토,LG,KIA,서울 잠실 야구장,구름조금,20.1℃,25000
KBO,정규리그,2018 시즌,2018,03,30,금,LG,KIA,서울 잠실 야구장,맑음,21.9℃,22667
KBO,정규리그,2018 시즌,2018,03,30,금,롯데,NC,부산 사직 야구장,맑음,17.2℃,21124
KBO,정규리그,2018 시즌,2018,03,29,목,NC,한화,마산,맑음,25.2℃,4872
KBO,정규리그,2018 시즌,2018,03,29,목,두산,롯데,서울 잠실 야구장,구름조금,21.1℃,10956
KBO,정규리그,2018 시즌,2018,03,28,수,두산,롯데,서울 잠실 야구장,구름조금,19℃,10382
KBO,정규리그,2018 시즌,2018,03,28,수,NC,한화,마산,맑음,26.1℃,5003
KBO,정규리그,2018 시즌,2018,03,27,화,NC,한화,마산,맑음,24.4℃,5037
KBO,정규리그,2018 시즌,2018,03,27,화,두산,롯데,서울 잠실 야구장,구름조금,20℃,10391
KBO,정규리그,2018 시즌,2018,03,25,일,두산,삼성,서울 잠실 야구장,구름조금,16.9℃,20240
KBO,정규리그,2018 시즌,2018,03,25,일,NC,LG,마산,맑음,23℃,11000
KBO,정규리그,2018 시즌,2018,03,24,토,NC,LG,마산,맑음,19.4℃,11000
KBO,정규리그,2018 시즌,2018,03,24,토,두산,삼성,서울 잠실 야구장,구름많음,13.1℃,25000
KLEAGUE,K LEAGUE 1,2018 시즌,2018,03,18,일,수원 삼성,포항 스틸러스,수원월드컵경기장,비,12.7℃,7412
KLEAGUE,K LEAGUE 1,2018 시즌,2018,03,18,일,울산 현대,제주 Utd,울산문수축구경기장,비,17.6℃,4479
KLEAGUE,K LEAGUE 1,2018 시즌,2018,03,18,일,전북 현대,FC 서울,전주월드컵경기장,비,12.3℃,15513
KLEAGUE,K LEAGUE 1,2018 시즌,2018,03,11,일,FC 서울,강원 FC,서울월드컵경기장,구름조금,12.2℃,14893
KLEAGUE,K LEAGUE 1,2018 시즌,2018,03,10,토,울산 현대,상주 상무,울산문수축구경기장,맑음,13.6℃,6019
KLEAGUE,K LEAGUE 1,2018 시즌,2018,03,10,토,대구 FC,수원 삼성,대구 스타디움,맑음,13.8℃,13351
KLEAGUE,K LEAGUE 1,2018 시즌,2018,03,01,목,전북 현대,울산 현대,전주월드컵경기장,비,4.9℃,17188
KLEAGUE,K LEAGUE 1,2018 시즌,2018,03,01,목,수원 삼성,전남 드래곤즈,수원월드컵경기장,비,3.8℃,8456
KLEAGUE,K LEAGUE 1,2017 시즌,2017,11,19,일,전북 현대,수원 삼성,전주월드컵경기장,구름조금,5.4℃,12262
KLEAGUE,K LEAGUE 1,2017 시즌,2017,11,19,일,FC 서울,제주 Utd,서울월드컵경기장,구름조금,3.5℃,10913
KLEAGUE,K LEAGUE 1,2017 시즌,2017,11,18,토,대구 FC,전남 드래곤즈,대구 스타디움,맑음,9.1℃,1561
KLEAGUE,K LEAGUE 1,2017 시즌,2017,11,05,일,울산 현대,전북 현대,울산문수축구경기장,맑음,17.6℃,10792
KLEAGUE,K LEAGUE 1,2017 시즌,2017,11,04,토,대구 FC,광주 FC,대구 스타디움,맑음,14.8℃,3221
KLEAGUE,K LEAGUE 1,2017 시즌,2017,10,29,일,수원 삼성,강원 FC,수원월드컵경기장,맑음,18.1℃,7150
KLEAGUE,K LEAGUE 1,2017 시즌,2017,10,29,일,전북 현대,제주 Utd,전주월드컵경기장,맑음,18℃,17637
KLEAGUE,K LEAGUE 1,2017 시즌,2017,10,28,토,FC 서울,울산 현대,서울월드컵경기장,맑음,24.8℃,11984
KLEAGUE,K LEAGUE 1,2017 시즌,2017,10,22,일,울산 현대,제주 Utd,울산문수축구경기장,비,20.1℃,5263
KLEAGUE,K LEAGUE 1,2017 시즌,2017,10,21,토,대구 FC,인천 Utd,대구 스타디움,맑음,22.2℃,1047
KLEAGUE,K LEAGUE 1,2017 시즌,2017,10,21,토,FC 서울,수원 삼성,서울월드컵경기장,맑음,25.2℃,27257
KLEAGUE,K LEAGUE 1,2017 시즌,2017,10,15,일,수원 삼성,울산 현대,수원월드컵경기장,구름조금,21.6℃,6621
KLEAGUE,K LEAGUE 1,2017 시즌,2017,10,15,일,전북 현대,FC 서울,전주월드컵경기장,흐림,20.6℃,15317
KBO,정규리그,2017 시즌,2017,10,03,화,두산,SK,서울 잠실 야구장,구름많음,23.6℃,25000
KBO,정규리그,2017 시즌,2017,10,03,화,롯데,LG,부산 사직 야구장,구름많음,25.3℃,26600
KLEAGUE,K LEAGUE 1,2017 시즌,2017,10,01,일,수원 삼성,전북 현대,수원월드컵경기장,비,21.8℃,13149
KBO,정규리그,2017 시즌,2017,10,01,일,LG,삼성,서울 잠실 야구장,비,21.2℃,19440
KLEAGUE,K LEAGUE 1,2017 시즌,2017,09,30,토,대구 FC,인천 Utd,대구 스타디움,맑음,26.5℃,3432
KBO,정규리그,2017 시즌,2017,09,30,토,LG,삼성,서울 잠실 야구장,구름조금,25.9℃,18477
KBO,정규리그,2017 시즌,2017,09,30,토,NC,넥센,마산,맑음,27.1℃,11000
KBO,정규리그,2017 시즌,2017,09,29,금,NC,넥센,마산,맑음,22.6℃,7338
KBO,정규리그,2017 시즌,2017,09,29,금,LG,두산,서울 잠실 야구장,구름조금,23.5℃,22246
KBO,정규리그,2017 시즌,2017,09,26,화,롯데,한화,부산 사직 야구장,구름조금,27℃,15625
KLEAGUE,K LEAGUE 1,2017 시즌,2017,09,24,일,FC 서울,포항 스틸러스,서울월드컵경기장,구름많음,27.9℃,16621
KLEAGUE,K LEAGUE 1,2017 시즌,2017,09,24,일,전북 현대,대구 FC,전주월드컵경기장,구름조금,27.9℃,10654
KBO,정규리그,2017 시즌,2017,09,24,일,두산,KT,서울 잠실 야구장,구름많음,27.9℃,18802
KBO,정규리그,2017 시즌,2017,09,24,일,NC,LG,마산,맑음,29.8℃,6706
KLEAGUE,K LEAGUE 1,2017 시즌,2017,09,23,토,울산 현대,전남 드래곤즈,울산문수축구경기장,구름많음,26.1℃,13114
KBO,정규리그,2017 시즌,2017,09,23,토,NC,LG,마산,맑음,27.4℃,7192
KBO,정규리그,2017 시즌,2017,09,23,토,롯데,넥센,부산 사직 야구장,구름많음,26.5℃,23194
KLEAGUE,K LEAGUE 1,2017 시즌,2017,09,20,수,수원 삼성,제주 Utd,수원월드컵경기장,맑음,23.9℃,5036
KLEAGUE,K LEAGUE 1,2017 시즌,2017,09,20,수,전북 현대,상주 상무,전주월드컵경기장,구름조금,25.3℃,6190
KLEAGUE,K LEAGUE 1,2017 시즌,2017,09,20,수,울산 현대,대구 FC,울산문수축구경기장,구름많음,25℃,6892
KBO,정규리그,2017 시즌,2017,09,20,수,LG,한화,서울 잠실 야구장,맑음,24.9℃,9719
KBO,정규리그,2017 시즌,2017,09,20,수,NC,두산,마산,맑음,26.1℃,5256
KBO,정규리그,2017 시즌,2017,09,19,화,LG,KT,서울 잠실 야구장,비,25.8℃,5523
KBO,정규리그,2017 시즌,2017,09,19,화,롯데,두산,부산 사직 야구장,구름많음,26.7℃,14916
KBO,정규리그,2017 시즌,2017,09,17,일,LG,한화,서울 잠실 야구장,구름조금,29.2℃,16454
KBO,정규리그,2017 시즌,2017,09,17,일,NC,넥센,마산,맑음,25.8℃,7286
KBO,정규리그,2017 시즌,2017,09,17,일,롯데,SK,부산 사직 야구장,비,24.2℃,13024
KLEAGUE,K LEAGUE 1,2017 시즌,2017,09,16,토,대구 FC,수원 삼성,대구 스타디움,흐림,24.8℃,3785
KBO,정규리그,2017 시즌,2017,09,16,토,LG,한화,서울 잠실 야구장,구름조금,27.6℃,19961
KBO,정규리그,2017 시즌,2017,09,16,토,롯데,SK,부산 사직 야구장,흐림,24.4℃,18652
KBO,정규리그,2017 시즌,2017,09,16,토,NC,넥센,마산,맑음,24.6℃,7362
KBO,정규리그,2017 시즌,2017,09,15,금,NC,삼성,마산,맑음,25.5℃,8248
KBO,정규리그,2017 시즌,2017,09,15,금,두산,SK,서울 잠실 야구장,구름조금,27.9℃,14770
KBO,정규리그,2017 시즌,2017,09,15,금,롯데,KIA,부산 사직 야구장,흐림,24.3℃,16325
KBO,정규리그,2017 시즌,2017,09,14,목,NC,삼성,마산,맑음,28.1℃,6423
KBO,정규리그,2017 시즌,2017,09,14,목,두산,SK,서울 잠실 야구장,맑음,29.5℃,12965
KBO,정규리그,2017 시즌,2017,09,14,목,롯데,KIA,부산 사직 야구장,구름조금,27.3℃,17991
KBO,정규리그,2017 시즌,2017,09,13,수,LG,롯데,서울 잠실 야구장,맑음,27.5℃,19068
KBO,정규리그,2017 시즌,2017,09,13,수,NC,두산,마산,맑음,28.6℃,7206
KBO,정규리그,2017 시즌,2017,09,12,화,NC,두산,마산,맑음,30.6℃,6961
KBO,정규리그,2017 시즌,2017,09,12,화,LG,롯데,서울 잠실 야구장,맑음,27.9℃,17685
KLEAGUE,K LEAGUE 1,2017 시즌,2017,09,10,일,대구 FC,포항 스틸러스,대구 스타디움,흐림,29.1℃,2454
KLEAGUE,K LEAGUE 1,2017 시즌,2017,09,10,일,전북 현대,강원 FC,전주월드컵경기장,흐림,29.3℃,13053
KLEAGUE,K LEAGUE 1,2017 시즌,2017,09,10,일,수원 삼성,전남 드래곤즈,수원월드컵경기장,흐림,25.2℃,7401
KBO,정규리그,2017 시즌,2017,09,10,일,LG,두산,서울 잠실 야구장,비,26.1℃,21683
KLEAGUE,K LEAGUE 1,2017 시즌,2017,09,09,토,울산 현대,상주 상무,울산문수축구경기장,구름조금,29.7℃,13225
KLEAGUE,K LEAGUE 1,2017 시즌,2017,09,09,토,FC 서울,제주 Utd,서울월드컵경기장,구름조금,28.2℃,17161
KBO,정규리그,2017 시즌,2017,09,09,토,LG,두산,서울 잠실 야구장,구름조금,28.2℃,24112
KBO,정규리그,2017 시즌,2017,09,08,금,NC,SK,마산,맑음,29.9℃,6317
KBO,정규리그,2017 시즌,2017,09,08,금,롯데,삼성,부산 사직 야구장,맑음,28.9℃,21258
KBO,정규리그,2017 시즌,2017,09,08,금,두산,KT,서울 잠실 야구장,구름조금,29.9℃,10353
KBO,정규리그,2017 시즌,2017,09,07,목,두산,KT,서울 잠실 야구장,구름많음,27.5℃,8151
KBO,정규리그,2017 시즌,2017,09,07,목,롯데,삼성,부산 사직 야구장,비,24.5℃,16088
KBO,정규리그,2017 시즌,2017,09,07,목,NC,SK,마산,비,28.3℃,5852
KBO,정규리그,2017 시즌,2017,09,06,수,LG,KIA,서울 잠실 야구장,비,24℃,16971
KBO,정규리그,2017 시즌,2017,09,05,화,LG,KIA,서울 잠실 야구장,흐림,23.7℃,17754
KBO,정규리그,2017 시즌,2017,09,03,일,롯데,한화,부산 사직 야구장,구름조금,27.8℃,20502
KBO,정규리그,2017 시즌,2017,09,03,일,두산,삼성,서울 잠실 야구장,구름조금,29.2℃,21654
KBO,정규리그,2017 시즌,2017,09,03,일,NC,LG,마산,맑음,28.3℃,7518
KBO,정규리그,2017 시즌,2017,09,02,토,두산,삼성,서울 잠실 야구장,구름조금,29.6℃,21185
KBO,정규리그,2017 시즌,2017,09,02,토,롯데,한화,부산 사직 야구장,구름조금,27.5℃,26600
KBO,정규리그,2017 시즌,2017,09,02,토,NC,LG,마산,맑음,25.9℃,9105
KBO,정규리그,2017 시즌,2017,09,01,금,LG,넥센,서울 잠실 야구장,맑음,29.7℃,9705
KBO,정규리그,2017 시즌,2017,09,01,금,롯데,NC,부산 사직 야구장,구름조금,28.5℃,15119
